File;Page No;Line No;Headline;Category;Table Headline;Item List Headline;Name;Parameter;Comment;Description;Source
KSP_Reference_Manual.txt.py;285;10034;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_COMP_DECAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10035;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_COMP_LINK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10036;23. Engine Parameters;Insert Effects;Compressor;;$ENGINE_PAR_COMP_TYPE;;;"$NI_COMP_TYPE_CLASSIC
  $NI_COMP_TYPE_ENHANCED
  $NI_COMP_TYPE_PRO";BUILT-IN
KSP_Reference_Manual.txt.py;285;10043;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_INPUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10044;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_RATIO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10045;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10046;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10047;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_MAKEUP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10048;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10049;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_HQ_MODE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10050;23. Engine Parameters;Insert Effects;Feedback Compressor;;$ENGINE_PAR_FCOMP_LINK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10054;23. Engine Parameters;Insert Effects;Limiter;;$ENGINE_PAR_LIM_IN_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;285;10055;23. Engine Parameters;Insert Effects;Limiter;;$ENGINE_PAR_LIM_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10060;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_THRESHOLD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10061;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_RATIO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10062;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10063;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10064;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_MAKEUP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10065;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10066;23. Engine Parameters;Insert Effects;Solid Bus Comp;;$ENGINE_PAR_SCOMP_LINK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10070;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_TRIM;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10071;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_HPF_MODE;;;"$NI_SUPERGT_HPF_MODE_OFF
  $NI_SUPERGT_HPF_MODE_100
  $NI_SUPERGT_HPF_MODE_300";BUILT-IN
KSP_Reference_Manual.txt.py;286;10075;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_SATURATION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10076;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_SAT_MODE;;;"$NI_SUPERGT_SAT_MODE_MILD
  $NI_SUPERGT_SAT_MODE_MODERATE
  $NI_SUPERGT_SAT_MODE_HOT";BUILT-IN
KSP_Reference_Manual.txt.py;286;10080;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_COMPRESS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10081;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10082;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10083;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_CHARACTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10084;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_CHAR_MODE;;;"$NI_SUPERGT_CHAR_MODE_FAT
  $NI_SUPERGT_CHAR_MODE_WARM
  $NI_SUPERGT_CHAR_MODE_BRIGHT";BUILT-IN
KSP_Reference_Manual.txt.py;286;10088;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10089;23. Engine Parameters;Insert Effects;Supercharger GT;;$ENGINE_PAR_SUPERGT_CHANNEL_LINK_MODE;;;"$NI_SUPERGT_CHANNEL_LINK_MODE_STEREO
  $NI_SUPERGT_CHANNEL_LINK_MODE_DUAL_MONO
  $NI_SUPERGT_CHANNEL_LINK_MODE_MS";BUILT-IN
KSP_Reference_Manual.txt.py;286;10096;23. Engine Parameters;Insert Effects;Transient Master;;$ENGINE_PAR_TR_INPUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10097;23. Engine Parameters;Insert Effects;Transient Master;;$ENGINE_PAR_TR_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10098;23. Engine Parameters;Insert Effects;Transient Master;;$ENGINE_PAR_TR_SUSTAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;286;10099;23. Engine Parameters;Insert Effects;Transient Master;;$ENGINE_PAR_TR_SMOOTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10104;23. Engine Parameters;Insert Effects;Transparent Limiter;;$ENGINE_PAR_TRANSLIM_THRESHOLD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10105;23. Engine Parameters;Insert Effects;Transparent Limiter;;$ENGINE_PAR_TRANSLIM_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10106;23. Engine Parameters;Insert Effects;Transparent Limiter;;$ENGINE_PAR_TRANSLIM_CEILING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10110;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_NORMALVOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10111;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_BRILLIANTVOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10112;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10113;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10114;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_TONECUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10115;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_TREMOLOSPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10116;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_TREMOLODEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10117;23. Engine Parameters;Insert Effects;ACBox;;$ENGINE_PAR_AC_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10121;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10122;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10123;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_HI_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10124;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_LO_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10125;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10126;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_BOOST;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10127;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_MASTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10128;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_LO_CUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10129;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_MID_CONTOUR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;287;10130;23. Engine Parameters;Insert Effects;Bass Invader;;$ENGINE_PAR_BASSINVADER_HI_BOOST;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10135;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10136;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10137;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10138;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_MIDFREQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10139;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10140;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_DRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10141;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_MASTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10142;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_40;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10143;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_90;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10144;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_180;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10145;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_300;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10146;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_500;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10147;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_1K;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10148;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_2K;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10149;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_4K;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10150;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_10K;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10151;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10152;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_ULTRALO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10153;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_ULTRAHI;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10154;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_BRIGHT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10155;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_GEQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10156;23. Engine Parameters;Insert Effects;Bass Pro;;$ENGINE_PAR_BASSPRO_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10160;23. Engine Parameters;Insert Effects;Cabinet;;$ENGINE_PAR_CB_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10161;23. Engine Parameters;Insert Effects;Cabinet;;$ENGINE_PAR_CB_AIR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10162;23. Engine Parameters;Insert Effects;Cabinet;;$ENGINE_PAR_CB_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10163;23. Engine Parameters;Insert Effects;Cabinet;;$ENGINE_PAR_CB_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10164;23. Engine Parameters;Insert Effects;Cabinet;;$ENGINE_PAR_CABINET_TYPE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10168;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_PRENORMAL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10169;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_PREOVERDRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10170;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10171;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10172;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10173;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_MASTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10174;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_PRESENCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10175;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_DEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10176;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_OVERDRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;288;10177;23. Engine Parameters;Insert Effects;HotSolo;;$ENGINE_PAR_HS_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10182;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_PREAMP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10183;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10184;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10185;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10186;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_MASTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10187;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_PRESENCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10188;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_HIGAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10189;23. Engine Parameters;Insert Effects;Jump;;$ENGINE_PAR_JMP_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10193;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10194;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10195;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10196;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10197;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_BRIGHT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10198;23. Engine Parameters;Insert Effects;Twang;;$ENGINE_PAR_TW_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10202;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_PREGAINRHYTHM;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10203;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_PREGAINLEAD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10204;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10205;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10206;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10207;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_POSTGAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10208;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_RESONANCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10209;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_PRESENCE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10210;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_LEADCHANNEL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10211;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_HIGAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10212;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_BRIGHT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10213;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_CRUNCH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;289;10214;23. Engine Parameters;Insert Effects;Van51;;$ENGINE_PAR_V5_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10219;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_FREQUENCY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10220;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_BITS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10221;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_JITTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10222;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_CRUNCH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10223;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_DITHER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10224;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_EXPAND;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10225;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_SATURATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10226;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_PREFILTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10227;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_POSTFILTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10228;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_DC_QUANT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10229;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_HPF;;;"$NI_BITE_HPF_MODE_5
  $NI_BITE_HPF_MODE_100
  $NI_BITE_HPF_MODE_200";BUILT-IN
KSP_Reference_Manual.txt.py;290;10233;23. Engine Parameters;Insert Effects;Bite;;$ENGINE_PAR_BITE_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10237;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10238;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_DISTORTION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10239;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_FILTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10240;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10241;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_BALLS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10242;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10243;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_TONE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10244;23. Engine Parameters;Insert Effects;Cat;;$ENGINE_PAR_CT_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10248;23. Engine Parameters;Insert Effects;Cry Wah;;$ENGINE_PAR_CW_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;290;10249;23. Engine Parameters;Insert Effects;Cry Wah;;$ENGINE_PAR_CW_PEDAL;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10254;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_DRIVEA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10255;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_AMOUNTA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10256;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_BIASA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10257;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_TILTA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10258;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_MODEA;;;"$NI_DIRT_MODE_I
  $NI_DIRT_MODE_II
  $NI_DIRT_MODE_III";BUILT-IN
KSP_Reference_Manual.txt.py;291;10262;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_SAFETYA;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10263;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_DRIVEB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10264;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_AMOUNTB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10265;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_BIASB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10266;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_TILTB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10267;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_MODEB;;;"$NI_DIRT_MODE_I
  $NI_DIRT_MODE_II
  $NI_DIRT_MODE_III";BUILT-IN
KSP_Reference_Manual.txt.py;291;10271;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_SAFETYB;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10272;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_ROUTING;;;"$NI_DIRT_ROUTING_ATOB
  $NI_DIRT_ROUTING_BTOA
  $NI_DIRT_ROUTING_PARALLEL";BUILT-IN
KSP_Reference_Manual.txt.py;291;10276;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10277;23. Engine Parameters;Insert Effects;Dirt;;$ENGINE_PAR_DIRT_BLEND;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10281;23. Engine Parameters;Insert Effects;Distortion;;$ENGINE_PAR_DRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10282;23. Engine Parameters;Insert Effects;Distortion;;$ENGINE_PAR_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10283;23. Engine Parameters;Insert Effects;Distortion;;$ENGINE_PAR_DISTORTION_TYPE;;;"$NI_DISTORTION_TYPE_TUBE
  $NI_DISTORTION_TYPE_TRANS";BUILT-IN
KSP_Reference_Manual.txt.py;291;10289;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_VOLUME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10290;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_TONE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10291;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_DRIVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10292;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_BASS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10293;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_MID;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10294;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_TREBLE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;291;10295;23. Engine Parameters;Insert Effects;DStortion;;$ENGINE_PAR_DS_MONO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10300;23. Engine Parameters;Insert Effects;Lo-Fi;;$ENGINE_PAR_BITS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;292;10301;23. Engine Parameters;Insert Effects;Lo-Fi;;$ENGINE_PAR_FREQUENCY;;;;BUILT-IN
