File,Page No,Line No,Headline,Category,Name,Parameter List,Description,Remarks,Examples,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,225,7939,19. User Interface Commands,fs_get_filename(),fs_get_filename,"ui-id,return-parameter","Return the filename of the last selected file in a ui_file_selector widget.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<return-parameter>: 0: Returns the filename without extension.
1: Returns the filename with extension.
2: Returns the whole path.","- This command is only available in the on ui_control callbacks of ui_file_selectors.
- Always use forwards slash (/) when working with absolute file paths in Kontakt!",,"fs_navigate()
ui_file_selector",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,226,7958,19. User Interface Commands,fs_navigate(),fs_navigate,"ui-id,direction","Jump to the previous or next file in a ui_file_selector widget and trigger its callback.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<direction>: 0: The previous file (in relation to the currently selected one) is selected
1: The next file (in relation to the currently selected one) is selected","- This command is only available in the on ui_control callbacks of ui_file_selectors.
- It will always call the UI callback of the ui_file_selector it is pointed to.",,"fs_get_filename()
ui_file_selector",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,227,7976,19. User Interface Commands,get_control_par(),get_control_par,"ui-id,control-parameter","Retrieve various parameters of the specified UI widget.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<control-parameter>: Parameter of the UI widget we want to retrieve, i.e. $CONTROL_PAR_WIDTH.","- get_control_par_str() is an additional flavor of the command for use with strings (i.e.
retrieving text from ui_label or automation name from ui_slider).","on init
    declare ui_value_edit $Test (0, 100, 1)
    message(get_control_par(get_ui_id($Test), $CONTROL_PAR_WIDTH))
end on
Retrieving the width of a value edit in pixels.","set_control_par()
General: $CONTROL_PAR_KEY_SHIFT, $CONTROL_PAR_KEY_ALT,
$CONTROL_PAR_KEY_CONTROL",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,228,8002,19. User Interface Commands,get_control_par_arr(),get_control_par_arr,"ui-id,control-parameter,index","Retrieve various parameters of the specified UI widget
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<control-parameter>: Parameter of the UI widget we want to retrieve, i.e. $CONTROL_PAR_WIDTH.
<index>: Array index of the UI widget we want to retrieve.","- get_control_par_arr() comes in two additional flavors:
- get_control_par_str_arr() (i.e. retrieving automation name of a particular ui_xy
cursor)
- get_control_par_real_arr() (i.e. retrieving values of ui_xy cursor X and Y axes)","on init
    declare ui_xy ?XY1[2]
    declare ui_xy ?XY2[2]
    declare ui_xy ?XY3[2]
    declare ui_xy ?XY4[2]
    declare ui_button $Random

    declare $i
    declare ~val
end on

on ui_control ($Random)
    $i := 0
    while ($i < 8)
        { randomize X axis value }
        ~val := int_to_real(random(0, 1000000)) / 1000000.0
        set_control_par_real_arr(get_ui_id(?XY1) + $i / 2, $CONTROL_PAR_VALUE, ~val, $i mod 2)

        { randomize Y axis value }
        ~val := int_to_real(random(0, 1000000)) / 1000000.0
        set_control_par_real_arr(get_ui_id(?XY1) + $i / 2, $CONTROL_PAR_VALUE, ~val, ($i mod 2) + 1)

        inc($i)
    end while

    $Random := 0
end on
Randomize the values of the first  cursor for 4 different XY pads in one loop.","get_control_par()
set_control_par()
set_control_par_arr()
General: $CONTROL_PAR_KEY_SHIFT, $CONTROL_PAR_KEY_ALT,
$CONTROL_PAR_KEY_CONTROL",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,230,8057,19. User Interface Commands,get_font_id(),get_font_id,file-name,"Returns a font ID generated for a custom font based on an image file. This font ID can be used on
any control that has dynamic text elements.
<file-name>: Name of the image, without extension. The image has to be in PNG format and
reside in the ""pictures"" subfolder of the resource container.","- This command is only available in the on init callback.
- Custom font images need to be formatted in a special way to be interpreted correctly as
custom fonts. All characters need to be placed side-by-side, following the Windows-1252
character set, with a fully red (#FF0000) pixel at the top left of every character frame. Also,
alpha layer of this image needs to be solid (contain only one color). We recommend using the
SuperPNG addon for Adobe Photoshop (use the ""Clean Transparent"" option during export), or
KSP Font Generator plugin for Figma.
- NOTE: Kontakt has to be restarted after any change of the font image, reapplying the script is
not enough!","on init
    declare ui_text_edit @textEdit
    set_control_par(get_ui_id(@textEdit), $CONTROL_PAR_FONT_TYPE,
get_font_id(""Font1""))
end on
Using a custom font on a ui_text_edit control.","set_control_par()
General: $CONTROL_PAR_FONT_TYPE",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,231,8091,19. User Interface Commands,get_menu_item_str(),get_menu_item_str,"ui-id,index","Returns the string value of a particular ui_menu entry.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index (not the value!) of the menu item.","- The <index> is defined by the order in which the menu items are added within the on init
callback; it cannot be changed afterwards.","on init
    declare ui_button $button
    declare ui_menu $menu

    add_menu_item($menu, ""First Entry"", 0)
    add_menu_item($menu, ""Second Entry"", 5)
    add_menu_item($menu, ""Third Entry"", 10)
end on

on ui_control ($button)
    message(get_menu_item_str(get_ui_id($menu), 1))
end on
Displays the message “Second Entry” when clicking on the button, since we are reading the text of
menu item index 1.","add_menu_item()
get_menu_item_value()
get_menu_item_visibility()
get_menu_item_str()
set_menu_item_value()
set_menu_item_visibility()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,232,8130,19. User Interface Commands,get_menu_item_value(),get_menu_item_value,"ui-id,index","Returns the value of a particular ui_menu entry.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index (not the value!) of the menu item.","- The <index> is defined by the order in which the menu items are added within the on init
callback; it cannot be changed afterwards.","on init
    declare ui_button $button
    declare ui_menu $menu

    add_menu_item($menu, ""First Entry"", 0)
    add_menu_item($menu, ""Second Entry"", 5)
    add_menu_item($menu, ""Third Entry"", 10)
end on

on ui_control ($button)
    message(get_menu_item_value(get_ui_id($menu), 1))
end on
Displays the number 5, since we're reading the value of menu item index 1.","add_menu_item()
get_menu_item_str()
get_menu_item_visibility()
set_menu_item_str()
set_menu_item_value()
set_menu_item_visibility()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,233,8168,19. User Interface Commands,get_menu_item_visibility(),get_menu_item_visibility,"ui-id,index","Returns 1 if a particular ui_menu entry is visible, otherwise 0.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index (not the value!) of the menu entry.","- The <index> is defined by the order in which the menu items are added within the on init
callback; it cannot be changed afterwards.","on init
    declare ui_button $visibility
    declare ui_button $value
    declare ui_menu $menu

    add_menu_item($menu, ""First Entry"", 0)
    add_menu_item($menu, ""Second Entry"", 5)
    add_menu_item($menu, ""Third Entry"", 10)
end on

on ui_control ($visibility)
    set_menu_item_visibility(get_ui_id($menu), 1, $visibility)
end on

on ui_control ($value)
    message(get_menu_item_visibility(get_ui_id($menu), 1))
end on
Clicking on Visibility button shows or hides the second menu entry, while clicking on Value button
shows the visibility state of that same menu entry.","add_menu_item()
get_menu_item_str()
get_menu_item_value()
set_menu_item_str()
set_menu_item_value()
set_menu_item_visibility()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,234,8211,19. User Interface Commands,get_ui_id(),get_ui_id,variable,Retrieves the UI ID number of a UI widget.,"- UI IDs are assigned sequentially from the very first variable or constant declared in the script,
which starts at 32768.
- Even regular variables and constants (those that are not UI widgets) get a UI ID assigned,
however this ID cannot be used with various get_control_par()/set_control_par()
commands!","on init
    declare const $NUM_KNOBS := 4

    declare ui_knob $Knob_1 (0, 100, 1)
    declare ui_knob $Knob_2 (0, 100, 1)
    declare ui_knob $Knob_3 (0, 100, 1)
    declare ui_knob $Knob_4 (0, 100, 1)

    declare ui_value_edit $Set (0, 100, 1)

    declare $i
    declare %ID[$NUM_KNOBS]

    while ($i < $NUM_KNOBS)
        %ID[$i] := get_ui_id($Knob_1) + $i

        inc($i)
    end while
end on

on ui_control ($Set)
    $i := 0
    while ($i < $NUM_KNOBS)
        set_control_par(%ID[$i], $CONTROL_PAR_VALUE, $Set)
        inc($i)
    end while
end on
Store IDs in an array and use those IDs to set multiple knobs to the same value.","set_control_par()
get_control_par()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,235,8260,19. User Interface Commands,get_ui_wf_property(),get_ui_wf_property,"variable,property,index","Returns the values of different properties pertaining to the ui_waveform widget.
<variable>: Variable name of the ui_waveform widget.

<property>: The following properties are available:
$UI_WF_PROP_PLAY_CURSOR
$UI_WF_PROP_FLAGS
$UI_WF_PROP_TABLE_VAL
$UI_WF_PROP_TABLE_IDX_HIGHLIGHT
$UI_WF_PROP_MIDI_DRAG_START_NOTE
<index>: The index of the slice.",,"on init
    declare $play_pos

    declare ui_waveform $Waveform (6, 6)

    attach_zone($Waveform, find_zone(""Test""), 0)
end on

on note
    while ($NOTE_HELD = 1)
        $play_pos := get_event_par($EVENT_ID, $EVENT_PAR_PLAY_POS)

        set_ui_wf_property($Waveform, $UI_WF_PROP_PLAY_CURSOR, $play_pos)
        message(get_ui_wf_property($Waveform, $UI_WF_PROP_PLAY_CURSOR, 0))

        wait(10000)
    end while
end on
Displays the current play position value.","set_ui_wf_property()
ui_waveform
attach_zone()
Zone and Slice Functions: find_zone()
Specific UI Widgets: Waveform Flag Constants, Waveform Property Constants",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,236,8305,19. User Interface Commands,hide_part(),hide_part,"variable,hide-mask","Hide specific parts of various widgets.
<variable>: The variable name of the widget.
<hide-mask>: Bitmask of visibility states for various parts of UI controls, consisting of the
following constants:
$HIDE_PART_BG (background of ui_knob, ui_label, ui_value_edit and ui_table)
$HIDE_PART_VALUE (value of ui_knob and ui_table)
$HIDE_PART_TITLE (title of ui_knob)
$HIDE_PART_MOD_LIGHT (mod ring light of ui_knob)
$HIDE_PART_CURSOR (hide a particular ui_xy cursor)",,"on init
    declare ui_knob $Knob (0, 100, 1)

    hide_part($Knob, $HIDE_PART_BG .or. $HIDE_PART_MOD_LIGHT .or. $HIDE_PART_TITLE .or. $HIDE_PART_VALUE)
end on
A naked knob.
on init
    declare ui_label $label_1 (1, 1)
    set_text($label_1, ""Small Label"")
    hide_part($label_1, $HIDE_PART_BG)
end on
Hide the background of a label. This is also possible with other UI elements.","Specific UI Widgets: $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING, $HIDE_WHOLE_CONTROL",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,237,8338,19. User Interface Commands,load_komplete_ui(),load_komplete_ui,filename,"Loads a Komplete UI file (.kscript) that defines the modern user interface.
<filename>: The filename of the .kscriptfile without extension, entered as a string.","- Only one Komplete UI file can be loaded for the whole instrument.
- This command is only available in the on init callback.
- Komplete UI requires the KSP script to enable the performance view and set its size.
- The Komplete UI file (.kscript) should be in the komplete_scripts subfolder of the
Resource Container.
- More information in the Komplete UI documentation.","on init
    make_perfview
    set_ui_width_px(1000)
    set_ui_height_px(500)
    load_komplete_ui(“main”)
end on
Loads a Komplete UI file  and sets up the performance view size and visibility.","Resource Container
make_perfview
set_ui_height_px()
set_ui_width_px()
expose_controls",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,238,8371,19. User Interface Commands,load_performance_view(),load_performance_view,filename,"Loads a performance view file (.nckp) that was created in the Creator Tools GUI Designer.
<filename>: The filename of the .nckp file without extension, entered as a string.","- Only one .nkcp performance view file can be loaded per script slot.
- This command is only available in the on init callback.
- This command cannot be used alongside make_perfview.
- The performance view file (.nkcp) should be in the performance_view subfolder of the
resource container.
- All contained controls are accessible as if they were declared and set up in KSP; variable
names can be identified in Creator Tools.
- More information in the Creator Tools manual.","on init
    load_performance_view(“performanceView”)
end on

on ui_control ($testButton)
    if ($testButton = 0)
        set_control_par(get_ui_id($testSlider), $CONTROL_PAR_HIDE, $HIDE_PART_WHOLE_CONTROL)
    else
        set_control_par(get_ui_id($testSlider), $CONTROL_PAR_HIDE, $HIDE_PART_NOTHING)
    end if
end on
Loads a performance view file and then defines some basic behavior involving two of the contained
controls.",Resource Container,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,239,8408,19. User Interface Commands,make_perfview,make_perfview,,Activates the performance view for the respective script slot.,"- This command can only be used in the on init callback.
- Cannot be used alongside the load_performance_view() command.","on init
    message("""")

    make_perfview
    set_script_title(""My Cool Instrument"")
    set_ui_height(6)
end on
Many KSP scripts will start something like this.","set_skin_offset()
set_ui_height()
set_ui_height_px()
set_ui_width_px()
set_ui_color()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,240,8437,19. User Interface Commands,move_control(),move_control,"variable,x-position,y-position","Position UI widgets in the standard Kontakt grid.
<variable>: The variable name of the UI widget.
<x-position>: The horizontal position of the widget in grid units (0 ... 6).
<y-position>: The vertical position of the widget in grid units (0 ... 16).","- move_control() can be used in all callbacks.
- Note that using move_control() outside of the on init callback is more CPU intensive, so
handle with care.
- move_control(<variable>, 0, 0) will hide the UI widget.
- Pixel-based control parameters cannot be mixed with grid-based ones, so if you want to set
$CONTROL_PAR_WIDTH for a ui_label that is positioned to grid coordinates (2, 1), this will not
work - you would have to use $CONTROL_PAR_GRID_WIDTH instead.","on init
    set_ui_height(3)

    declare ui_label $label (1, 1)
    set_text($label, ""Move the wheel!"")
    move_control($label, 3, 6)
end on

on controller
    if ($CC_NUM = 1)
        move_control($label, 3,  6 - ((%CC[1] * 5) / 127))
    end if
end on
Move a UI element with the modwheel.","move_control_px()
General: $CONTROL_PAR_HIDE",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,241,8476,19. User Interface Commands,move_control_px(),move_control_px,"variable,x-position,y-position","Position UI widgets in pixels.
<variable>: The variable name of the UI widget.
<x-position>: The horizontal position of the widget in pixels (0 ... 1000).
<y-position>: The vertical position of the widget in pixels (0 ... 750).","- Pixel-based control parameters cannot be mixed with grid-based ones, so if you want to set
$CONTROL_PAR_WIDTH for a ui_label that is positioned to grid coordinates (2, 1), this will not
work - you would have to use $CONTROL_PAR_GRID_WIDTH instead.
- move_control_px() can be used in all callbacks.
- Note that using move_control_px() outside of the on init callback is more CPU
intensive, so handle with care.
- In order to match Kontakt standard grid sizes to pixel position, the following formulae can be
used:
- X position: ((grid_value - 1) * 92) + 66
- Y position: ((grid_value - 1) * 21) + 2
- Width ($CONTROL_PAR_WIDTH): (grid_value * 92) - 5
- Height ($CONTROL_PAR_HEIGHT): (grid_value * 21) - 3","on init
    declare ui_label $label (1, 1)
    set_text($label, ""Move the wheel!"")
    move_control_px($label, 66, 2)
end on

on controller
    if ($CC_NUM = 1)
        move_control_px($label, 66 + %CC[1], 2)
    end if
end on
Transform CC values into pixel position. This might be useful for reference.","move_control()
General: $CONTROL_PAR_POS_X, $CONTROL_PAR_POS_Y",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,242,8519,19. User Interface Commands,set_control_help(),set_control_help,"variable,text","Assigns a text string to be displayed when hovering over a UI widget. The text will appear in
Kontakt's info pane.
<variable>: The variable name of the UI widget.
<text>: The info text to be displayed.",- The text string used can contain a maximum of 320 characters.,"on init
    declare ui_knob $Knob (0, 100, 1)
    set_control_help($Knob, ""I'm the only knob, folks!"")
end on
set_control_help() in action.","set_script_title()
General:
$CONTROL_PAR_HELP",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,243,8545,19. User Interface Commands,set_control_par(),set_control_par,"ui-id,control-parameter,value","Change various parameters of the specified UI widget.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<control-parameter>: Parameter of the UI control we wish to set, i.e. $CONTROL_PAR_WIDTH.
<value>: The value of the control parameter we wish to set.","- set_control_par_str() is an additional flavor of the command for use with strings (i.e.
setting the text of a ui_label, or automation name of a ui_slider).","on init
    declare ui_value_edit $test (0, 100, $VALUE_EDIT_MODE_NOTE_NAMES)
    set_text($test,"""")
    set_control_par(get_ui_id($test), $CONTROL_PAR_WIDTH, 45)
    move_control_px($test, 100, 10)
end on
Changing the width of a value edit to 45 pixels. Note that you also have to specify its position in
pixels once you use pixel-based control parameters.
on init
    declare ui_label $test (1, 1)
    set_control_par_str(get_ui_id($test), $CONTROL_PAR_TEXT, ""This is Text"")
    set_control_par(get_ui_id($test), $CONTROL_PAR_TEXT_ALIGNMENT, 1)
end on
Set and center text in labels.","get_control_par()
set_control_par_arr()
get_ui_id()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,244,8581,19. User Interface Commands,set_control_par_arr(),set_control_par_arr,"ui-id,control-parameter,value,index","Change various parameters of an element within an array-based UI widget, e.g. ui_xy cursors.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<control-parameter>: Parameter of the UI widgetwe wish to set,e.g. $CONTROL_PAR_AUTOMATION_ID.

<value>: The value of the control parameter we wish to set.
<index>: The array index of the UI control we wish to set.","- set_control_par_arr() comes in two additional flavors:
- set_control_par_str_arr() (i.e. setting automation names of individual ui_xy
cursors)
- set_control_par_real_arr() (i.e. values of individual ui_xy cursor X and Y axes)","on init
    make_perfview
    set_ui_height_px(350)

    declare ui_xy ?myXY[4]
    declare $xyID
    $xyID := get_ui_id(?myXY)

    set_control_par_arr($xyID, $CONTROL_PAR_AUTOMATION_ID, 0, 0)
    set_control_par_arr($xyID, $CONTROL_PAR_AUTOMATION_ID, 1, 1)
    set_control_par_arr($xyID, $CONTROL_PAR_AUTOMATION_ID, 2, 2)
    set_control_par_arr($xyID, $CONTROL_PAR_AUTOMATION_ID, 3, 3)

    set_control_par_str_arr($xyID, $CONTROL_PAR_AUTOMATION_NAME, ""Cutoff"", 0)
    set_control_par_str_arr($xyID, $CONTROL_PAR_AUTOMATION_NAME, ""Resonance"", 1)
    set_control_par_str_arr($xyID, $CONTROL_PAR_AUTOMATION_NAME, ""Delay Pan"", 2)
    set_control_par_str_arr($xyID, $CONTROL_PAR_AUTOMATION_NAME, ""Delay Feedback"",
3)
end on
Setting automation IDs and names of an XY pad with two cursors.","General: $CONTROL_PAR_AUTOMATION_ID, $CONTROL_PAR_AUTOMATION_NAME
Specific UI Widgets: $CONTROL_PAR_CURSOR_PICTURE, $HIDE_PART_CURSOR",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,245,8626,19. User Interface Commands,set_knob_defval(),set_knob_defval,"variable,value","Assign a default value to a ui_knob to which it will be reset when pressing [Ctrl] (on Windows)
or [Cmd] (on macOS) and clicking the knob.","- In order to assign a default value to a ui_slider, use set_control_par() with
$CONTROL_PAR_DEFAULT_VALUE control parameter.","on init
    declare ui_knob $Knob (-100, 100, 0)
    set_knob_defval($Knob, 0)
    $Knob := 0

    declare ui_slider $Slider (-100, 100)
    set_control_par(get_ui_id($Slider), $CONTROL_PAR_DEFAULT_VALUE, 0)
    $Slider := 0
end on
Assigning default values for a knob and a slider.",General: $CONTROL_PAR_DEFAULT_VALUE,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,246,8654,19. User Interface Commands,set_knob_label(),set_knob_label,"variable,text",Assign a text string to a ui_knob.,,"on init
    declare !rate_names[18]
    !rate_names[ 0] := ""1/128""
    !rate_names[ 1] := ""1/64""
    !rate_names[ 2] := ""1/32""
    !rate_names[ 3] := ""1/16 T""
    !rate_names[ 4] := ""1/32 D""
    !rate_names[ 5] := ""1/16""
    !rate_names[ 6] := ""1/8 T""
    !rate_names[ 7] := ""1/16 D""
    !rate_names[ 8] := ""1/8""
    !rate_names[ 9] := ""1/4 T""
    !rate_names[10] := ""1/8 D""
    !rate_names[11] := ""1/4""
    !rate_names[12] := ""1/2 T""
    !rate_names[13] := ""1/4 D""
    !rate_names[14] := ""1/2""
    !rate_names[15] := ""1/1 T""
    !rate_names[16] := ""1/2 D""
    !rate_names[17] := ""1/1""

    declare ui_knob $Rate (0, 17, 1)
    set_knob_label($Rate, !rate_names[$Rate])
end on

on persistence_changed
    set_knob_label($Rate, !rate_names[$Rate])
end on

on ui_control ($Rate)
    set_knob_label($Rate, !rate_names[$Rate])
end on
Useful for displaying rhythmical values.",General: $CONTROL_PAR_LABEL,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,247,8700,19. User Interface Commands,set_knob_unit(),set_knob_unit,"variable,knob-unit-constant","Assign a unit mark to a ui_knob. The following constants are available:
$KNOB_UNIT_NONE
$KNOB_UNIT_DB
$KNOB_UNIT_HZ
$KNOB_UNIT_PERCENT
$KNOB_UNIT_MS
$KNOB_UNIT_OCT
$KNOB_UNIT_ST",,"on init
    declare ui_knob $Time (0, 1000, 10)
    set_knob_unit($Time, $KNOB_UNIT_MS)

    declare ui_knob $Octave (1, 6, 1)
    set_knob_unit($Octave, $KNOB_UNIT_OCT)

    declare ui_knob $Volume (-600, 600, 100)
    set_knob_unit($Volume, $KNOB_UNIT_DB)

    declare ui_knob $Scale (0, 100, 1)
    set_knob_unit($Scale, $KNOB_UNIT_PERCENT)

    declare ui_knob $Tune (4300, 4500, 10)
    set_knob_unit($Tune, $KNOB_UNIT_HZ)
end on
Various knob unit marks.",General: $CONTROL_PAR_UNIT,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,248,8737,19. User Interface Commands,set_menu_item_str(),set_menu_item_str,"ui-id,index,string","Sets the value of a ui_menu entry.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index of the menu item.
<string>: The text you wish to set for the selected menu item.","- The <index> is defined by the order in which the menu items are added within the on init
callback; it can’t be changed afterwards.","on init
    declare ui_menu $menu
    declare ui_button $button

    add_menu_item ($menu, ""First Entry"", 0)
    add_menu_item ($menu, ""Second Entry"", 5)
    add_menu_item ($menu, ""Third Entry"", 10)
end on

on ui_control ($button)
    set_menu_item_str(get_ui_id($menu), 1, ""Renamed"")
end on
Renaming the second menu entry.","add_menu_item()
get_menu_item_str()
get_menu_item_value()
get_menu_item_visibility()
set_menu_item_value()
set_menu_item_visibility()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,249,8776,19. User Interface Commands,set_menu_item_value(),set_menu_item_value,"ui-id,index,value","Sets the value of a ui_menu entry.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index of the menu item.
<value>: The value you want to give the menu item.","- The <index> is defined by the order in which the menu items are added within the on init
callback; it can’t be changed afterwards.
- The <value> is set by the third parameter of the add_menu_item() command.","on init
    declare ui_menu $menu

    add_menu_item ($menu, ""First Entry"", 0)
    add_menu_item ($menu, ""Second Entry"", 5)
    add_menu_item ($menu, ""Third Entry"", 10)

    set_menu_item_value(get_ui_id($menu), 1, 20)
end on
Changing the value of the second menu entry to 20.","add_menu_item()
get_menu_item_str()
get_menu_item_value()
get_menu_item_visibility()
set_menu_item_str()
set_menu_item_visibility()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,250,8812,19. User Interface Commands,set_menu_item_visibility(),set_menu_item_visibility,"ui-id,index,visibility","Sets the visibility of a ui_menu entry.
<ui-id>: The ID number of the UI widget. You can retrieve it with get_ui_id().
<index>: The index of the menu item.
<visibility>: Set to either 0 (invisible) or 1 (visible).","- The <index> is defined by the order in which the menu items are added within the on init
callback; it can’t be changed afterwards.
- Add as many menu entries as you would possibly need within the on init callback, then
show or hide them dynamically by using set_menu_item_visibility().
- If you set the currently selected menu item to invisible, the item will remain visible until it is no
longer selected.","on init
    declare ui_menu $menu
    declare ui_button $button

    add_menu_item ($menu, ""First Entry"", 0)
    add_menu_item ($menu, ""Second Entry"", 5)
    add_menu_item ($menu, ""Third Entry"", 10)
end on

on ui_control ($button)
    set_menu_item_visibility(get_ui_id($menu), 1, $button)
end on
Hiding the second menu entry with a button.","add_menu_item()
get_menu_item_str()
get_menu_item_value()
get_menu_item_visibility()
set_menu_item_str()
set_menu_item_value()
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,251,8855,19. User Interface Commands,set_table_steps_shown(),set_table_steps_shown,"variable,num-of-steps","Changes the number of displayed columns in a ui_table widget.
<variable>: The variable name of the ui_table widget.

<num-of-steps>: The number of displayed steps.",,"on init
    declare ui_table %table[32] (5, 4, 127)
    declare ui_value_edit $Steps (2, 32, 1)

    $Steps := 16
    set_table_steps_shown(%table, $Steps)
end on

on ui_control($Steps)
    set_table_steps_shown(%table, $Steps)
end on
Changing the number of shown steps.",ui_table,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,252,8882,19. User Interface Commands,set_script_title(),set_script_title,text,Set the script title.,- This command overrides any manually set script titles.,"on init
    message("""")

    make_perfview
    set_script_title(""My Cool Instrument"")
    set_ui_height(6)
end on
Many performance view scripts start like this.",make_perfview,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,253,8905,19. User Interface Commands,set_skin_offset(),set_skin_offset,offset-in-px,Offsets the chosen background picture file by the specified number of pixels.,"- If a PNG file used for the background has been set and is larger than the maximum height
of the performance view, you can use this command to offset the background graphic, thus
creating separate backgrounds for each of the script slots while only using one picture file.","on init
    make_perfview
    set_ui_height(1)
end on

on controller
    if ($CC_NUM = 1)
        set_skin_offset(%CC[1])
    end if
end on","make_perfview
set_ui_height_px()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,254,8933,19. User Interface Commands,set_text(),set_text,"variable,text","When applied to a ui_label: replace the text currently visible in the specified label and add new
text.
When applied to ui_knob, ui_button, ui_switch and ui_value_edit: set the display name
of the widget.",,"on init
    declare ui_label $label_1 (1, 1)
    set_text($label_1, ""Small Label"")

    declare ui_label $label_2 (3, 6)
    set_text($label_2, ""Big Label"")
    add_text_line($label_2, ""...with a second text line"")
end on
Two labels with different sizes.
on init
    declare ui_label $label_1 (1, 1)
    set_text ($label_1, ""Small Label"")
    hide_part ($label_1, $HIDE_PART_BG)
end on
Hide the background of a label. This is also possible with other widgets.","add_text_line()
set_control_par(): set_control_par_str()
General: $CONTROL_PAR_TEXT",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,255,8965,19. User Interface Commands,set_ui_color(),set_ui_color,hex-value,"Set the main background color of the performance view.
<hex value>The hexadecimal color value in the following format:
0ff0000h {red}
The 0 at the start lets Kontakt know the value is a number.
The h at the end indicates that it is a hexadecimal value. You can also use
uppercase H.",- This command can be used in all callbacks.,"on init
    make_perfview
    set_ui_color(0000000H)
end on
Paint it black.","set_ui_height()
set_ui_height_px()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,256,8991,19. User Interface Commands,set_ui_height(),set_ui_height,height,"Set the height of a script performance view in grid units.
<height>: The height of script in grid units (1 ... 8).",- This command can only be used in the on init callback.,"on init
    message("""")

    make_perfview
    set_script_title(""My Cool Instrument"")
    set_ui_height(6)
end on
Many performance view scripts start like this.",set_ui_height_px(),BUILT-IN
